,title,author,day,genre,story,platform,t_image,ID
793,남장 비서,"버선버섯,이서한",토,로맨스만화,"비서 맛집 ? 으로 유명한 이서한 작가의 원작 소설 남장 비서 가 버선버섯 작가와 만나 웹툰으로 재탄생 했다! 사고를 당한 남동생을 대신해 대기업 39 엘른 39 에서 남장을 한 채 부사장의 비서로 일하게 된 서원은 입사하자마자 산업 스파이로 몰리게 되고, 누명을 벗기 위해 고군분투하는데 34 그 여자 만나지 말라고. 다른 여자들도. 34 34 지금 그게 무슨 억지입니까?! 34 이게 사회생활이라는 걸까? 가뜩이나 스파이를 찾기도 바쁜 와중에 자신을 남자로 알고 있으면서도 욕망을 내보이는 부사장, 강준과 항상 웃는 얼굴 때문에 속을 알 수 없는 이사, 동진까지 얽혀버렸다. 이런 상황에서 서원은 스파이 누명도 벗고, 끝까지 여자인 걸 숨길 수 있을까?",카카오페이지,Ea6HX/hyQ9SoD7x3/97nLKBZJx1jSWOk5SfFQIk,56569175
794,패스파인더,"윤지선(COPIN),홍핏,여왕",토,드라마만화,소원을 이뤄 주는 화폐 패스 를 찾아다니는 패스파인더. 평범한 취준생이었던 가람은 이세계에서 패스파인더 가 되어 버린다. 패스파인더가 된 순간 가람의 원래 세계는 가족을 포함해 살아있는 모든 것이 사라진 유령도시가 되었고 가람은 가족을 되찾기 위해 패스를 찾는 여정을 떠난다.,카카오페이지,sXWNI/hyVkJO05FI/6rkR6GaCkxCA9sbtcyb6k0,56938362
795,왜 하면 안 돼?,지카,토,로맨스만화,"34 선배, 저 혼전 순결 주의자에요. 34 돈이면 돈! 외모면 외모! 남자면 남자! 부족할 것 하나 없는 그녀가 단 하나 갖지 못한 그것, 바로 이 34 조신남의 동정?! 34 본 작품은 15세 이용가에 맞게 수정된 34 개정판 34 입니다.",카카오페이지,bjOPbO/hyCvmKGFDR/kMzFHKAmG1FyHK95mlgiTK,52736344
796,극한 공녀,"유수,르미,쥐똥새똥",토,로판만화,"샤넌을 위하여. 오로지 여자 주인공인 샤넌을 위한 그 소설. 소설속, 악연인 바이올렛의 몸에 빙의가 된 다혜! 34 사랑따위는 바라지도 않아. 이제는 부디 꽃길만 걷자. 34 바이올렛에게 빙의한 다혜는 원작과 다른 해피 엔딩을 꿈꾼다. 하지만 어째선지 등장 인물들은 다혜의 생각과는 다르게 행동하고... 상처받은 모두의 마음을 치료하는 힐링 스토리 34 꽃길 프로젝트 34",카카오페이지,cOLftD/hyCvd1rqzA/fWkh6XkCFxyoSZ0fcFcuIK,54827126
797,나 혼자 소설 속 망나니,"알그,소유현",토,소년만화,"매일 같은 야근으로 밤을 새던 도중, 잠깐 잠이 들었다 일어났더니 읽고 있던 웹 소설의 악역에 빙의했다? 뭐, 흔한 클리셰지. 정해진 운명에 따르면 내가 죽게 된단 것까지. 젠장. 방법을 찾아야 한다. 소설 속 망나니 악역에 빙의해서 살아남는 방법 첫 번째. 내 편을 많이 만든다. 소설 속 망나니 악역에 빙의해서 살아남는 방법 그 두 번째. 내 한 몸은 지킬 수 있을 만큼 강해진다. 소설 속 망나니 악역에 빙의해서 살아남는 방법 마지막 세 번째. 저 자존심 강한 미친 귀환자랑은 절대로 친해지지 않는다. 그런데 어째? 이미 빙의하기 전, 원래 몸의 주인이 이미 사고를 쳐놨는 걸. 돈을 써서 아직 힘을 되찾지 못한 귀환자를 죽이면 되지 않냐고? 미쳤어? 그럼 마왕은 누가 막아? 최강이 되기보다 편안하게 살고 싶은 악역 최유성의 현대 생존 레이드 빙의 판타지 ? 가 시작된다! 소유현 작가님의 인기 소설 나 혼자 소설 속 망나니 을 웹툰으로 만나보세요!",카카오페이지,dAlMEJ/hyEdgQij6D/k05txhGZzB5j8uRwdv3ki1,55452034
798,페오스,"Dips,날치",토,BL/GL만화,"도망 노예 34 에이다르 34 . 항구에 도착한 에이다르는 자신을 남부로 데려가 줄 배를 찾는다. 하지만 가진 것은 몸과 동전 몇 개뿐... 돌아갈 곳이 없는 에이다르는 34 여랑 34 이 되는 조건으로 한 배에 오르게 되고, 그곳에서 선장 34 클로드 웨일 34 을 만나게 되는데... 35 서양풍 35 해적 35 까칠공 35 상처공 35 순진수 35 적극수 35 외유내강수",카카오페이지,yEUm1/hyVkJaezzb/vpXKL6BoMhlkeVHGJDqoE1,56993384
799,운영자의 권한으로,"리즈,시혜",토,로맨스만화,"누구나 인정하는 한국 남자아이돌의 전설, 39 차운영 39 ! 가창력,연기력, 안무 실력, 예능감, 그리고 사생활까지 완벽한 운영에게는 딱 한 가지 비밀이 있다. 학창시절, 105 몸무게의 음침하고 존재감 없던 학생이자 당시 아이돌이었던 39 주신혜 39 의 팬카페 운영자였다는 것. 34 운영자님 어떤 분일까? 중년이시겠지? 최소 애아빠다. 말투가 대박 근엄하시잖아 운영의 진지하고 차분한 성격 탓에 팬카페 회원들은 그를 중년으로 오해하고 덕분에 아이돌이라는 정체는 철저하게 감추어지고 있다! 한편, 가상결혼 예능 프로그램에서 만난 파트너 39 유예슬 39 은 독특한 분위기의 가상 남편 운영에게 호감을 갖기 시작하는데 34 연예계 선남선녀 포지션, 떠먹여 줄 수 있어요. 34 차운영의 첫사랑이자 영원한 아이돌 39 주신혜 39 , 예측불허의 계략 투성이 여친! 매력적인 슈퍼모델 39 유예슬 39 . 차운영이 마지막에 사랑하게 되는 사람은 누구일까? 최고의 아이돌이자 팬카페의 운영자인 39 운영 39 의 연예와 연애 이야기.",카카오페이지,zYnx9/hy41M91iGi/1rJWSccbA3ahaeq5r30Hp0,57672662
800,페이크뷰티,Liz,토,드라마만화,사소한 거짓말.. 그 거짓말이 한 사람의 인생을 180도 뒤바꿔 놓았다. 자신의 상처를 감추기 위해 노력하는 39 유미란 39 . 같은 과 학생들의 괴롭힘으로 본의아니게 포토샵의 귀재가 되었다. 자신의 천부적인 재능을 발견한 유미란은 가상의 자아인 39 세미 39 를 탄생시키면서 인기의 가도를 달리게 된다. 그러던 어느날 세미와 똑같이 생긴 실존 인물을 만나게 된 유미란! 그런데... 이게 모두 거대한 음모였다고?!,카카오페이지,i76gM/hyF3azUUUN/AEIGwKKwIXxs06jsgZsNUK,55606206
804,이뤄질 수 없는 마녀의 소망,해청,토,로판만화,"나도 그때 죽었더라면 갑자기 일어난 대화재로 모든 것을 잃게 된 카이델. 가족도 집도 없이 어린 나이에 오롯이 혼자가 된 카이델은 결국 고아원 생활을 하게 되지만, 그곳에서도 집단 따돌림을 당하며 힘든 나날을 보낸다. 그러던 어느 날 대화재 사건의 흑막에 대해 알고 있는 백작부인이 찾아와 자신의 양자로 들어오라 하는데 나와 함께 그 불씨를 쫓아보지 않겠느냐? 범인의 단서는 오직 하얀 머리의 소녀라는 것뿐 카이델과 백작부인의 모든 것을 앗아간 하얀 머리의 소녀와 그를 쫓는 카이델, 그리고 밝혀지는 사건의 진실 그 진실이 내 전부를 또 다시 앗아간다면 나는 어떤 선택을 해야 할까?",카카오페이지,h5wyp/hyZ8tNwRO7/zxo9ZuhV7OGrxDcokhwEwk,52960341
807,무도독존,"소요,대머리스타",토,액션무협만화,"내 운명은 내가 개척하겠다! 가문에서 버려진 주인공은 부모님의 복수를 하고자 끊임없이 강해지고자 노력한다. 그러던 어느 날 우연히 만난 노인으로부터 신령보의 를 얻고, 축기신단 을 복용하게 되며, 통천경도 를 수련할 수 있는 기회를 얻게 된다. 그리고 굳센 의지와 함께 아무도 막을 수 없는 그의 무도 수련의 길이 시작된다. 불후황조 , 만고대교 , 기괴한 요괴와 마신 들까지 그의 앞을 가로막는다지만 그는 절대 두려워하지 않는다. 반드시 강해지겠어!",카카오페이지,bfU52Q/hyATpiuJll/ggFL8jlV6CPhbNMkReTkcK,54515580
809,광룡기,"장담,Team 신화,지현우",토,액션무협만화,"절대사천좌 ! 풍운뇌우 의 이치를 깨달아 절대의 힘을 지닌 자들. 절대사천좌의 무공이 사라진 후 삼백년. 누군가 아이와 함께 비룡도에 들어갔다. 자신의 신분과 부모의 비밀을 알게 된 이무환, 이제 비룡도에 잠들어 있던 광룡이 승천한다!",카카오페이지,9wqHD/hyLjauXvff/2jqG4Bk5uQqcK9fcxVvKw1,56074047
810,메모라이즈(MEMORIZE),"정하,로유진",토,소년만화,"한국 최초의 이세계물 웹소설 메모라이즈. 이제, 그 전설이 웹툰으로 돌아왔다! 현대와는 다른 세상 홀 플레인. 김수현은 군 전역 후 어느날 갑자기 홀 플레인의 세상에 강제로 소환당한다. 많은 우여곡절을 거치고 끝끝내 정상에 오르는데 성공하지만, 홀 플레인에서 활동한 10년의 세월은 이미 너무나도 슬픈 과거로 얼룩진 상태였다. 김수현은 슬픈 과거를 바꾸기 위해, 제로 코드의 힘을 10년의 시간을 되돌리는데 사용하기로 결정한다. 그런 대단한 힘을 간직한 물건을 단순히 시간을 되돌리는데 사용하겠다는 건 어불성설입니다. 마지막으로 묻겠습니다. 사용자 김수현은, 다시 한 번 그 10년의 고통스러운 시간을 반복하겠다는 겁니까? 말을 마친 세라프는 이제는 아예 애원하는 눈동자로 나를 보고 있었다. 문득, 안에서부터 까닭 없는 웃음이 터져 나왔다. 말 그대로 아무 이유 없는 웃음이었다.",카카오페이지,nqIyw/hyle1cqQmF/XAtxCKCex7GIN3lK2E1Usk,55626889
812,에보니,"네이다,REDICE STUDIO,자야",토,로판만화,"아버지와 약혼자를 살해한 패륜 종속 살인마, 에보니 보냐크. 사형선고를 받고 죽을 날만 기다리고 있던 그녀는 어느날 자신에게 후견인이 생겼다는 소식을 듣고 석방되어 대공의 성으로 보내지게 되는데... 34 자, 어서 발을 넣어요. 너무 뜨거우면 말하고. 34 지하에 감금당하거나 쥐도 새도 모르게 죽임을 당할 거라고 생각했다. 하지만 그녀를 기다리고 있는 건 너무나 상냥한 저택의 고용인들. 그리고. 34 에보니 보냐크, 너는 노예인가? 34 34 왜 너 자신에 대한 소유권을 주장하지 않지? 34 자꾸만 그녀의 마음을 건드리는 수상한 대공 39 단테 보르드 슈나이더. 39 그로 인해 에보니의 삶은 변하기 시작하는데...",카카오페이지,c9k1LW/hyCvlZPGzO/QG33isuE47AAuqnHv4q3zk,53714372
813,회귀하여 최강 신왕으로,"연만동만,울랄라대촌장,브레드",토,소년만화,"한때 검존 의 경지까지 갔던 홍도윤이 현대로 돌아왔다. 고된 수련을 통해 새로운 모습으로 다시 한번 최고의 자리에 도전한다! 한편, 이유리는 갑자기 변해버린 전 남친 이 한 없이 의심스럽기만 한데",카카오페이지,dh7DGB/hyATr8DIZX/Yk4d5P8VJPIsn5dJ6amno0,54860462
814,상제강림,청산X대당X미사,토,액션무협만화,"사방신역의 천제 소범은 믿었던 형제에게 배신당해 죽음을 맞이한다. 그렇게 모든 게 끝난 줄만 알았던 때에, 현무대륙의 39 소범 39 이라는 소년의 몸에 빙의된다. 힘이 모든 것인 무가의 자녀였지만, 수행 도중 암습을 받아 폐인이 된 아이었다. 소범이 폐인의 몸을 되살리려고 하는 그 때, 그는 몸속에 자신과 함께 빙의 된 신수의 영핵을 발견해 흡수하게 된다. 그 영핵은 모든 것을 삼키는 힘을 가지고 있었고, 물건이 가진 속성도 흡수해서 자신의 힘으로 삼을 수 있었는데. 소범은 과연 이 힘으로 새로운 세상에서 전생에 이루지 못한 더 높은 경지에 도달할 수 있을까?",카카오페이지,iHH3r/hyVkMqrPTz/ARSy5EpQkv7xLga64KJJoK,56526211
816,나의 칼립소,전래동화,토,BL/GL만화,"다이빙 트립을 하던 현민은 홀로 실종되어, 환상 섬 39 오기기아 39 에 오게 된다. 그곳에서 만난 남신 ! 칼립소. 하루하루 현실과 동떨어진 생활을 하며 칼립소에 대해 점점 깊이 알게 되고, 둘은 이윽고 서로에게 애틋한 감정을 느끼게 되는데... 하지만 그곳은 신의 영역. 평범한 인간이 살아갈 수 없는 환경이다. 다른 신들의 개입과 오해, 갈등, 원래 살던 곳을 향한 그리움 등 둘에게 끊임없이 닥치는 시련! 둘의 사랑은 어떻게 종지부를 찍게 될 것인가?",카카오페이지,b3FENh/hyVkEfEkBh/m7lFNfJeKN75rkx3cyxz90,56765188
817,마블 전기: 파괴의 신의 탄생,"당가삼소,Asoul·고리불키",토,소년만화,"15살 되도록 마블이 각성하지 않은 유안은 제국의 대장군이자 공작의 독자로서 사람들에게 호부견자라는 평가를 받고 있다. 16살이 되기 전에 마블을 각성하지 않으면 평생 마블리스트가 될 수 없다. 유안은 엎어진 인생이라 생각하고 평범한 인생을 살기로 했지만, 어느 날 우연히 조우한 자신의 약혼녀로부터 갖은 모욕을 받고 인생을 바꿔보겠다고 결심하고 입대를 결정, 죽는 한이 있어도 마블을 각성시키겠다고 다짐한다. 그는 과연 아버지를 따라 스카이 마블리스트가 될 수 있을까? 엘피스 전기 외전 39 신계전설 39 과 39 당문영웅전 39 에서 앨런의 최고의 도움꾼으로 등장하는 유안의 이야기가 시작된다.",카카오페이지,buZrWP/hy41Nnzpnp/zfbFZFyrEoLbCTEXInCfVK,55911113
818,안즈,챠콜,토,소년만화,", 바람의 기억, 윈프레드 학원에서 바람을 위해 살아가는 소년 안즈와 그 친구들의 이야기",카카오페이지,bQSrN2/hyEdkRKl6r/M1f9lYUMl3hQaKTN50OnS1,55205273
820,만능왕,"BOE COMICS,와라북","토, 일",소년만화,"역대급 블록버스터의 시작! 세심하고 몰입감 넘치는 감정 묘사와 사이다급 전개까지! 한 번 읽기 시작하면 멈출 수 없을걸?! 무예면 무예, 예술이면 예술, 거기에 요리까지! 못하는 게 없는 팔방미인 우리의 주인공! 하지만, 그는 자신의 실력을 숨기고 조용히 숨어 살고 있다. 그런데, 도무지 그를 가만히 두지 않는 예쁜 누나들! 거듭 그의 앞을 가로막는 난관들과 수수께끼들을 해결하며, 그는 진정한 이 세계의 왕으로 자리매김한다!",카카오페이지,ZBwLo/hyCvdgvaXk/VArKFfcymkyzLu4oJ04JA1,54686463
821,너의 의미,"예영,이소록,틸다킴",토,로판만화,"나는 무슨 의미가 있나요? 직장인 우울증에 시달리는 대한민국 평범한 직장인, 이다연. 꿈에 그리던 낯선 세상에서 눈을 뜨지만 무능력한 다연에 대한 반응은 차갑기만 하다. 무기력하게 하루하루를 보내던 다연에게 닥친 큰 시련 신계의 인간들은 모두 너처럼 게으른 것이냐? 날 그냥 숨만 쉬게 내버려 달라 미모부터 열일하는 근면성실 황제, 미하일. 격렬하게 아무것도 하기 싫은 신녀, 다연. 무기력 신녀와 잔소리꾼 황제의 갱생 ? 힐링 로맨스.",카카오페이지,deGknO/hyLjbHDsVG/eArFpamMgU4A4VMKIQoEH1,56193888
822,부기영화,"급소가격,여빛",토,드라마만화,약쟁이들의 병맛 영화 리뷰!,카카오페이지,O8z2v/hyATocDQpF/LL0FIxj1dksgScXkNJWJO1,53397318
823,감방에서 남자주인공을 만났습니다,"문시현,피티",토,로판만화,"책 속 감방에서 남자주인공을 만났다. 쟤가 19금 피폐 소설 남자주인공이란 건 알겠는데 . 왜 저래? 왕! 왕! 왕! 아르르르르. 정신만 짐승이 되는 저주에 걸렸다더니 . 그렇다고 저주에서 깨어난 모습은 어떠냐. 채, 채, 책임질 거 아니면 소, 손대지 말,아요! 그냥 남주랑 설렐 일은 없겠다 싶어 안심했다. 1년 뒤. 이, 이곳에서 벗어나는 날, 나 랑 만나주세요! 만나는 거야 어렵지 않겠다 싶어 알겠노라고 했지. 그렇게 내가 먼저 출소를 했는데 . 어서 와. 꽃처럼 사랑스러운 내 여동생. 출소하는 날 내게 다가오는 남자로 알았다. 내가 악당의 여동생이었다는 걸. 나 대신 다녀오느라 고생 많았지? 너만을 기다렸어. 젠장, 그것도 남주와 철천지원수인 악당의 소중한 여동생이라고?! 3년 뒤, 다시 만난 남주는 전혀 다른 얼굴로 웃었다. 안녕, 이아나. 지금부터 너를 납치할 거야.",카카오페이지,dY3k14/hyVkIWYEsB/I8Xf92kBkKsNIgp0Dsj2x0,56997639
824,테오도르의 노래,"J.N.Gigabit,Ranpo.Y",토,로판만화,"동과 서로 나뉜 테오도르 제국. 서제국의 공주인 헬라는 자신의 앞에 나타난 이국적인 외모의 소년 39 라티오 39 를 마주친다. 사가왕국의 왕자이자 서제국의 인질로 온 라티오지만, 둘은 서로를 도와주며 점점 가까워진다. 하지만 즐거움도 잠시, 헬라는 공주라는 신분에 얽매여 자유를 박탈당하게 되고... 39 난 그저 한 남자의 아내가 될 공주일 뿐인 걸까? 39 자신의 가치를 증명할 기회마저 없었던 그녀에게 라티오는 손을 내민다. 34 자신감을 가지세요, 공주님. 할 수 있어요. 34",카카오페이지,nqcta/hyQ9KXTD61/JoKbLK6P2SRI9zgKhGXAl1,56296842
825,용사가 있었는데요,"전호윤,전세기",토,드라마만화,"용사 의 성장을 위한 경험치, 희생양이 되라고??? 바라던 바다 !!! 마왕을 향해 나아가는 히어로, 용사에게 죽임을 당하는 것이 삶의 유일한 목표. 불지옥에서의 행복한 사후 생활을 꿈꾸는 사천왕 엘 의 앞에 드디어 나타난 용사 파티 ! 그런데 이건 해도 해도 너무 약하잖아?! 엘의 공격에 단 한 명만 제외하고 전멸해 버린 용사 파티. 일평생을 꿈꿔 온 은퇴와 사후 복지에 대한 환상이 깨지기 직전, 용사 파티의 마지막 생존자 라피 는 그에게 회심의 일격을 날린다. 저는 홀몸이 아니에요!!! 그녀의 말에 엘의 머리를 스치는 기상천외한 생각! 나를 죽여 줄 용사가 없다면 내가 직접 키워내면 되잖아? 육아의 도 모르는 사천왕 엘, 초보 엄마 라피, 귀염 대폭발 아기 용사 디노가 만들어 가는 평범한 ? 육아 판타지가 펼쳐진다! 하루도 조용할 날 없는 용사 가족의 우당탕탕 육아기! 표지 및 타이틀 로고 디자인",카카오페이지,uEWSd/hy41OsOsuh/oqXZTx9zSVa5cvG8wzz8Q0,56383252
826,악역의 구원자,"명랑,잿슨,연슬아",토,로판만화,"신의 문장 이라는 책을 읽고 난 뒤 기이한 꿈이 1년. 그녀는 늘 같은 남자의 꿈을 꿨다. 그의 마음에 동화될수록, 그를 안타깝게 여길수록, 그녀의 세계는 흔들렸다. 그때 멈췄어야 했는데, 멈추지 않고 판도라의 상자를 열어버렸다. 다시 눈을 떴을 때, 그녀는 다른 존재가 되었다. 모든 것을 걸어서라도 악역인 아제프의 운명을 바꾸겠노라 다짐한 여자, 엘제이. 자신의 문장의 비밀을 숨기고, 그를 구원할 수 있을까? 원작소설 악역의 구원자",카카오페이지,eeaHsR/hy41PxW7jr/uDTjOgdpPa9dndlrkjkOK0,52700402
827,마릴린은 라리엔사를 너무 좋아해!,"먼지,지예수",토,로판만화,"피폐 소설 속 악녀 마릴린에 빙의했다. 원작 여주 라리엔사의 절친으로 빙의한 이상, 원작과는 다르게 그녀를 지켜주기로 다짐한다. 하지만 원작 속 최종 흑막인 남자 주인공 시벨 과 아카데미 입학 첫날부터 엮이게 되어버렸다! 라리엔사를 망가뜨렸던 시벨 녀석과 라리엔사를 서로 만나게 할 순 없어! 그렇게 성심껏 견제했을 뿐인데... 일이 이상하게 돌아간다. 왜 계속 우리 라리엔사에게 접근하는 건데? 너, 착각하고 있다는 생각은 안 들어? 내가 관심 있는 건 너야, 마릴린 로너. ...녀석이 이상해졌다.",카카오페이지,isjRi/hyQ9Qq1CPS/penh7aaTGMkUcdvHmtC4AK,56673416
829,리버스 빌런,"한여름,하목,건드리고고",토,소년만화,"과거 환생을 거듭하며 무림정복을 노렸던 정우는 계속해서 자신과 동귀어진하는 진강백 때문에 번번이 무림정복에 실패하고, 결국 5번째 시도마저 실패하며 현대로 환생하게 된다. 환생 후, 원래 목표였던 무림이 없는 현실을 보고 목표를 바꿔, 개인적인 강함을 추구하기로 한다. 하지만 여러 사건에 얽히며 자신을 노리는, 얕잡아보는 무리들이 생기고 정우는 그들을 철저히 짓밟고, 최후에는 전생부터 얽힌 끈질긴 인연인 진강백과의 대결을 펼친다.",카카오페이지,uY4Hn/hyF26EG0m5/fvEZpc7aETMKnVKuDsBVz1,54187741
831,후궁공략,봉봉,토,로판만화,"수능 100일 남은 여고생 이요나, 가상현실 게임 후궁공략 속 황귀비의 몸 속에 갇히다. 현실로 돌아가고 싶다면 황후가 되는 엔딩을 보는 것뿐이라고? 퀘스트를 깨는 것도 힘들어 죽겠는데, 수상한 미남자가 주변을 맴돌며 귀찮게 하고 궁중의 음모에 시달리기까지. 과연 황후 엔딩을 쟁취하고 현실로 돌아갈 수 있을까.",카카오페이지,xvlmq/hyF3bep7q0/XjmgGKSaKa2f9v4KkctH6k,55500690
832,랜딩,설구,토,드라마만화,"어릴 적부터 나는 꿈을 묻는 사람들의 호기심이 싫었다. 누구나 외치던 대답이 내게는 한없이 어려웠으니까 그래서 꿈을 쫓기보단 첫사랑을 쫓았고, 어느새 나는 빌딩 속에서 숲을 찾는 어른이 되어있었다. 나만의 숲을 만들고픈 청춘들의 이야기 랜딩",카카오페이지,bQyq2V/hyF3amB46l/lKxP9AqWWLCPkw9gUeRO6K,55704804
833,기억의 밤,"식봉이,라피란스",토,드라마만화,"신의 저주로 아무도 살지 않게 된 무인도, 소실도. 여름방학을 맞이해 소실도로 놀러간 오컬트 동아리 4인방은 의문의 괴물에게 습격 당하여 사망하게 된다. 하지만 눈을 뜨니 시간은 섬에 온 첫 날. 저주로 인해 같은 날이 반복되게 된다. 섬에서 빠져나가기 위해서는 지도 속에 있는 5가지 물건을 찾아야 하는데... 과연 이들은 무사히 섬에서 나갈 수 있을까?",카카오페이지,iqBZ8/hy41IsW9fy/DttoMu8Rg5Xf9y3hRXreMK,57112039
835,전하는 나만 미워해,유소요,토,로판만화,가출한 날 이상한 아저씨가 준 목걸이 때문에 고대로 타임슬립한 이소연은 장군 댁 아가씨로서의 삶을 살아가기로 결심하고 황제의 명령대로 악명 높은 정왕과 혼인하게 된다. 현대에서와 달리 자신을 사랑하고 아껴주는 부모님과 오라버니를 위해 정왕비로서 잘 살아가야 한다. 하지만 정왕은 왜인지 그녀를 냉대하고 일부러 첩을 들이기까지 하는데,카카오페이지,bfXMAq/hyCviIxbdI/SRq9Fvv5wY344QlhtGlUM0,51822026
838,흔한 환생녀의 사정,"풀모,진수윤",토,로판만화,"환생을 하게 된 발레리는 평범한 백작영애의 삶을 살고 있었다. 조용히 지내던 어느날 모든 여인들이 선망하는 카일러스 드웰로 공작과 약혼한다. 공작저에서 그가 데려온 차원이동한 검은 머리의 여인 세레니아를 마주하면서 그토록 바라던 평범함과 먼 일상이 시작된다. 공작과 세레니아의 사랑을 응원하며, 약혼을 무사히 파혼하고 집으로 돌아 갈 수 있을까? 원작소설 흔한 환생녀의 사정",카카오페이지,dGvf9o/hyCvj1cjNJ/f5DEw2eyy2VTGH7nFHC1c1,54748023
839,만능장교 성공기,"제이로빈,Havoc",토,드라마만화,"2008년, 학사장교로 임관한 강성태 소위, 하필이면 탈영한 부대로 전입오게 되는데...",카카오페이지,cAhR4i/hyF21DfM4E/vMTkvuHbIybKDnF2mCFL01,54395693
840,아이딘,"명랑,최주은,휘드리안",토,로판만화,공작가의 영애이자 황제의 직속 암살단인 부엉이 의 단장 아이딘. 자신의 주군인 레이몬드에게 기만당해 모든 죄를 뒤집어 쓴 채 처형당하고 만다. 5년 전으로 회귀한 그녀는 그에게 복수를 다짐하며 페르디 제국을 무너뜨리기로 결심하고 적국인 젤디온에 화친의 목적으로 가게 되지만 그곳에서 뜻밖의 운명이 뒤틀리고 마는데...,카카오페이지,bjGZrA/hyF3bGm6ho/eUpZwnkDCCWb8yVU2h6rJk,56017555
841,고교전설,스튜디오 문,토,액션무협만화,전국구 학원 주먹 중 누구도 갖지 못한 정점주먹이란 타이틀! 2년 전 이 타이틀을 잡고있던 고교 주먹이 있었으니... 사람들은 이 자를 39 고교전설 레드 드래곤 39 이라 불렀다!,카카오페이지,w13BH/hyF21W3t0R/zxPCCtvjN1kTtg4VSwfK81,55529695
842,무명의 등불,이재,토,드라마만화,"부패한 왕실과 오랑캐의 침략으로 울부짖던 조선, 여자아이 두 명이 임금과 역적의 운명을 같이 타고 태어난다. 혼란스러운 시대를 밝히는 등불이 될 것인가. 그 불에 타 재가 되는 나방이 될 것인가... 새로운 역사가 시작된다!",카카오페이지,b1llf8/hzacchfN2o/MxVBw3M5Y8zkfY0ALgM2w1,57434018
843,배트맨,"스콧 스나이더,그렉 카풀로",토,소년만화,"배트맨은 올빼미 법정에 관한 이야기를 들었다. 그림자 속에서 모임을 갖고, 야행성 맹금을 상징으로 삼는 이 강력한 조직의 일원들이 고담의 진정한 지배자라는 것이다. 그러나 다크 나이트는 이 이야기를 전설이자 괴담이라며 묵살한다. 고담은 그의 도시였으니까. 하지만 이제 다르다. 잔혹한 암살자가 그 예리한 발톱을, 이 도시에서 가장 뛰어나며 눈부신 동시에 가장 위험하고 치명적인 자에게 박아 넣는다. 만일 그 어두운 전설이 사실이라면, 이 암살자의 주인들은 배트맨의 상상을 초월하는 엄청나게 강력한 포식자일 것이다. 더구나 그들의 둥지는 사방에 존재한다 . 언제나 지켜보는, 올빼미 법정을 경계하라 .",카카오페이지,bMhlrt/hyZ8vYNQar/gVsOTiUKamrEVpIB8Sapk0,56794730
844,이세계 전담반,"손희준,택",토,액션무협만화,"평범한 고등학생인 마성은 어느 날부터 기이한 현상들이 일상에 일어나기 시작한다. 미소녀 엘프가 투명마법으로 방에 숨어 살고, 괴한이 나타나 좀비로 만들었다가 다시 부활마법으로 살아나고, 언제 걸린 지도 모를 저주에 걸렸다는데, 모든 공격과 마법을 흡수한 후 다시 되돌려 줄 수 있는 능력까지 생겼다. 그때 이세계 전담반이라는 녀석이 나타나 모든 걸 설명해 준다는데...",카카오페이지,ABdyj/hyAToRluUp/RHJIWerLfYCu7VrTQTuIC0,54181749
845,은하!,"그리폰,알타리",토,소년만화,드넓은 우주의 작은 별 지구는 침략제국 데크토니우스에게 멸망했다. 최후의 인간 생존자 레라는 우여곡절끝에 만나게된 동료들과 함께 모험에 뛰어들어 닥쳐오는 수많은 적과 위기들을 이겨내고 당당히 일어설수 있을 것인가?,카카오페이지,PkJXw/hyQ9RpHBEN/l2Axy0mTvrQzB35Pcb5CLk,56574344
846,여자친구 : 드라마 <남자친구> 스핀오프,"들깨,PAMBA",토,로맨스만화,"사랑에 서툴렀던 탓에 첫 번째 사랑을 떠나보내야만 했던 남자, 정우석. 휴가차 떠난 스페인에서 생기 넘치는 오렌지 같은 여자, 한유진을 만난다. 잠깐 스치는 인연인 줄 알았는데 한국에서 다시 공모전 주최자와 당선자로 만난 두 사람. 세간의 오해를 사기 쉬운 상황임을 알면서도 서로에게 점차 끌리게 되는데 ! 드라마 남자친구 스핀오프. 우석의 마지막 사랑 이야기 여자친구",카카오페이지,dXhsox/hyCvgpRQqm/U0Nk18SfhgOmdFWzxxQkc1,54646364
847,순정 히포크라테스,골드키위새,토,로맨스만화,"의대생이 된다는 것, 의대생의 순정이란?",카카오페이지,QkCvf/hyCvgpO9IF/bMjXIR9RbI6TOfNV2a006K,53162627
848,마왕이 고블린이면 문제라도 있냐!!,김용환,토,액션무협만화,"천 년만에 부활한 전설의 마왕이 고블린? 엘프 알렉스는 세계멸망을 위해 고대의 마왕을 부활시키지만, 부활한 마왕 고브칸은 고블린이었다. 세계멸망을 위해 파티원을 모으지만, 모인 건 고블린 마왕에 엘프 무투가, 평화주의자 오크. 이 파티로 과연 세계멸망 가능한가? 예측 불허의 전개와 짜릿한 액션이 작렬하는 구감각 로우 판타지",카카오페이지,mePW0/hyF231JKfs/Do6KbVLBnDq2AgfkhazFy0,55301907
