,title,day,genre,story,platform
422,리턴 서바이벌,목,소년만화,"세상이 멸망하기 6개월 전으로 회귀했다? 이것은 기회? 아니면 절망의 반복? 지구를 덮친 대재앙, 좀비 바이러스. 폐허가 된 지구에서 죽음의 위기를 수십 번 겪으며 지독하고 악착같이 살아남기를 3년. 나는 결국, 더는 버티지 못하고 좀비 떼에 덮쳐져 최후를 맞았다. 그리고 내가 다시 눈을 떴을 때 나는 세상에 좀비 바이러스가 창궐하기 딱 6개월 전의 과거로 돌아와 있었다! 앞으로 6개월 후, 이 평화로운 세상은 멸망한다. 그리고 오직 나만이 종말이 오는 것을 알고 있다!! 멸망한 세상에서 살아남기 급급하던 나에게 다시 주어진 기회?! 6개월의 시간은 희망인가 절망인가! 다시 한번 멸망을 맞이한다면 미래를 바꿀 수 있을까?! 창궐하는 좀비 떼에 맞서는 서바이벌 액션 아포칼립스!",카카오페이지
423,눈이 나려 꽃,목,로맨스만화,"설석은 지방 하급관리의 딸로, 영민하고 눈치가 좋아 그 지방 상대부의 정실인 위 부인의 눈에 들어 그녀의 심부름을 해왔다. 위 부인은 설석에게 자신의 양자 진효의 첩이 되라 제안하고, 설석은 짝사랑해왔던 진효의 아내가 될 수 있단 생각에 설렌다. 하지만 진효는 다른 소꿉친구 필남과 이미 연인 사이였다. 설상가상으로, 설석은 재녀 후보에 선발되어 수라도 후궁에 발을 들여놓게 되는데 . 암투 속에서 피어오르는 권력과 사랑의 이중주! 임해연 작가님의 눈이 나려 꽃 이 많은 독자분들의 성원에 힘입어 올컬러본 런칭!",카카오페이지
424,도사강호,목,액션무협만화,"데이트 중 갑작스런 사고에 눈 떠보니 사극 촬영장?! 아니, 아기 도사로 다시 태어났잖아! 한때는 구파일방이었지만, 지금은 세가 약해진 종남파에서 39 건청 39 이라는 이름을 받고, 전생의 지식을 이용해 무공의 이치를 깨닫는다. 시각이 다르면 무공도 다르다. 무재는 아니지만, 지식을 가진 기재! 생사도협 건청의 신개념 강호정벌기! 지금 시작합니다!",카카오페이지
425,대리애인,목,로맨스만화,"빨리 결혼해서 가족과 알콩달콩 사는 게 평생의 꿈이었던 해금은 결혼까지 4개월을 앞뒀다. 이제 완벽한 결혼식만을 남겨 두고 있는데..... 7년 사귄 남친이 바람이 났다. 엎친 데 덮친 격, 설상가상 결혼식 전까지 각자 연애를 하자는 충격적인 제안을 걸어온다! 남친의 피눈물이 보고 싶어서, 아니, 돌아오길 바라서 대리애인을 세우기로 했다. 5살 연하에, 동생 친구에, 태생부터 모든 조건이 완벽한 우월남으로! 그런데... 동생같았던 놈이 자꾸 남자 향기를 뿜으며 그녀의 가슴을 설레게 하는데?! 넌 단지 대리애인일 뿐인데, 난 결혼이 하고 싶은 여잔데, 자꾸 다가오면 어떡하라고?! 익숙한 사랑, 설레는 사랑, 무엇이 사랑이며 독신 그리고 결혼, 어떤 선택이 행복일까? 유쾌하게 질문을 던지고, 설레며 답을 찾는 섹시코미디 로맨스!",카카오페이지
426,은밀한 나의 동거인,목,로맨스만화,"나른한 포식자처럼 느긋하게 핥은 수하가 고개를 기울이며 입술을 포개려 했다. 혜민은 최대한 상체를 뒤로 뺐다. 등줄기로 진땀이 흘러내린다. 계속해서 들려오는 외부의 소음이 그녀를 불안하게 했다. 절대로 들켜서는 안 된다. 제 인생의 안녕과 평온을 위해서라도 절대! 지, 집에서. 입술을 잘근 깨문 그녀가 협상안을 내놓듯 심상찮게 속삭였다. 그러자 시종일관 나른했던 그의 눈동자가 일견 빛난다. 집? 응. 퇴원시켜 줄게. 그러니까 . 집에서. 이어 나가자? 약오른 마음에 그의 어깨를 밀었다. 하지만 결국 빠져나가지는 못했다. 싫어. 투명하게 젖은 입술에 몇 번이고 입맞춘 그가 입꼬리를 휘어 올리며 다시금 몸을 겹쳐 왔다. 싫다고, 못 기다려. 여보. 송림대학병원 레지던트 4년차 송혜민, 불쑥 찾아온 톱스타 이수하로 인해 인생막장의 위기에 처했다. 은밀하고 아찔하며, 아득하리만치 사랑스러운 나의 동거인 이야기",카카오페이지
427,블랙윈터,목,로판만화,"조선 후기, 백송골이라는 시골 마을에 사는 13세 소녀 설해사. 친척과의 갈등으로 오래된 폐가를 우연히 들어가게 되고 그곳에서 수상한 한 남자, 유안을 만나게 된다. 그는 산 사람보다는 죽은 사람에 더 가까운 존재였다. 소중한 사람들을 잃고 외로운 유년 시절을 보내기를 10년, 잃어버린 줄 알았던 친구들이 돌아왔고 수상한 그 남자의 비밀을 알게 되었다. 그리고 모든 기억이 돌아왔을 때, 우리는 또다시 죄를 지어야만 했다. 해사와 유안은 이제 죄로 뒤덮인 차갑고 어두운 겨울을 벗어나, 따뜻하고 새하얀 겨울을 맞기를 소원한다.",카카오페이지
428,블러디발렌타인:인류종말,"목, 토",소년만화,"서기 2028년 산 자가 죽은 자를 부러워하는 세상. 세상은 멸망했고, 인류의 종말이 눈 앞이다. 마지막까지 살아남은 인류 최후의 1인 준석은 감염자들과 싸우다 장렬히 산화한다. 시끄러운 소리에 눈을 떠보니 인류종말로부터 정확히 10년 전, 2018년 2월 14일 인류의 종말이 시작된 바로 그 날이다. 왜 다시 돌아왔을까? 생각할 시간도 없다. 인류종말은 또다시 시작되니까. 그리고 이번에는 살리지 못했던 사람들을 살려내야 한다. 내가 지켜야 한다. 자신 있다. 난 모든 이들보다 10년 앞서 있으니까.",카카오페이지
429,레디메이드퀸,목,로판만화,한밤중에 들이닥친 괴한들로 백치로 유폐되어 있던 황녀 비올레타는 살해당한다. 황녀의 종신직 시녀 에비가일. 제게도 죽음이 닥쳐올 것을 예감했을 때. 34 에비가일 딜로아는 죽었다. 너는 황녀로 다시 태어나는 거야. 34 에델가르드 공작인 라키엘이 그녀를 황제로 만들겠다며 나타난다. 34 할 수 없어요. 제발. 나 당신까지 망칠 수도 있어요. 34 하루아침에 뒤바뀐 운명. 황궁 최대의 사기극이 시작된다.,카카오페이지
430,화룡왕,목,액션무협만화,어려서부터 남들과는 다른 눈으로 세상을 바라볼 수밖에 없었던 서문무휘. 뜻하지 않게 강호로 나가게 된 그의 붓끝에서 새로운 세상이 펼쳐진다!,카카오페이지
431,꽃을 문 짐승,목,로판만화,사랑을 얻기 위해 한마리의 강아지가 된 사나운 짐승 무영과 그의 본 모습을 모른 채 능숙 ? 하게 대형견 조련에 성공한 화연의 두근두근 동양 판타지 코믹 궁중 로맨스 ! 35 여동생 바보 자식 바보 다수 등장!,카카오페이지
432,"공주, 선비를 탐하다",목,로맨스만화,"공주 은명, 우연한 계기로 아무 목적 없이 자신을 위해준 서율을 만나고 사랑에 빠진다. 그의 관심을 사기 위해, 그를 만나기 위해 피접을 핑계로 보령으로 향한다. 하지만 어째서인지 서율은 은명을 밀어내기만 하고 은명은 그런 서율이 답답하기만 하다. 하지만 포기하지 않고 그를 향해 마음을 표현하는데 아무도 나를 믿어주지 않을 때, 그대만이 나를 위해 주었다. 나의 의빈이 되어다오. 그대에게 부귀영화를 보장하여 줄 것이다. 조선 최고의 직진녀 은명 공주! 조선 최고의 철벽남 선비 서율의 마음을 얻을 수 있을까?",카카오페이지
433,다른 세계에서 주워왔습니다,목,소년만화,"낯선 곳에서 눈을 떴다. 폐허가 된 주변, 뼈만 남겨진 군인의 시체. 이곳은 멸망한 서울!!!! 이대로 멸망한 세계처럼 되는 건 시간문제?! 다른 세계에서 단서를 찾아, 멸망을 막아야 한다. 킹메이커 작가님의 다른 세계에서 주워왔습니다 본격 웹툰화!",카카오페이지
434,지옥에서 돌아온 성좌님,목,소년만화,"성좌들이 노리는 땅, 지구. 헌터 최연승은 지구를 독식하려는 성좌들을 막아내고자 특별 수련에 돌입하기로 한다. 수련 장소는 시간이 무한히 느리게 흐르는 공간 어비스. 허나 최연승은 갑자기 마력폭풍에 휘말리고, 급기야 거친 어비스를 정면으로 마주하게 되는데. 어비스 곳곳에서 전례없이 무한한 실전 수련을 거친 최연승은 인간 최초로 성좌가 되는 실마리를 발견한다. 노력형 헌터 최연승은 과연 무사히 성좌로 거듭나, 성좌들의 먹이가 될 운명인 지구를 구할 수 있을 것인가? 노력형 먼치킨 무공 수련자 최연승. 그가 걷는 인간 최초의 성좌가 되는 길!",카카오페이지
435,악당의 미학,목,로판만화,"자기가 쓴 소설 속 이오네 공주로 빙의한 세헌. 하필이면 소설 속으로 들어온 날, 황제를 살해한 최고의 악당 에이나드와 마주친다. 34 네가 작가라고? 34 사람의 마음을 읽는 능력으로 그녀의 정체를 파악한 에이나드. 자신을 죽이려는 그에게 이오네는 거래를 제안한다. 34 날 죽이면 당신은 내 동생 아르망에게 죽어요. 34 34 그래서? 34 34 내가 당신을 살릴게요. 절대 죽지 않게 할 거예요. 34 34 한 달 주지. 네 효용 가치를 증명해 봐. 34 정체를 들킨 것도 모자라 얼떨결에 최고의 악당과 약혼까지 해버린 이오네. 하지만 에이나드는 점점 그녀에게 묘한 감정을 느끼고 구애인지 협박인지 헷갈리는 그의 매력에 점점 빠져드는 이오네. 그녀는 목숨도 구하고 사랑도 얻을 수 있을까? 매주 목요일 00시 연재됩니다.",카카오페이지
436,Oh! 마이 서방님,목,로맨스만화,"이 작품은 가상의 조선을 배경으로 하는 퓨전사극이며, 작품에 등장하는 인물 및 설정은 허구입니다. 한양 최고의 기생인 도화. 하지만 그녀는 기생의 삶을 버리고 사랑하는 남자와 야반도주하려 한다. 하지만 돌아온 것은 배신! 39 당신이 어째서 ? 39 이유를 알지 못한 채, 그의 손에 살해당한 도화는 차가운 물속에 빠지고 눈을 뜨니, 다른 사람이 되어 있다?! 39 마님? 내가 마님이라고? 39 도성을 떠들썩하게 했던 연애담의 주인공, 홍서혜 가 되어 있었던 것! 39 세상에, 세상에. 내가 양반집 마님이라니!!! 39 땡 잡았다, 천한 기생년 팔자 벗어버리고 잘난 남편 사랑받으며 호의호식하자 ! 라고 생각한 것도 잠시. 어라? 이 부부, 소문이랑은 다르다? 도성을 흔들어놓으셨던 뜨거운 열애담은 다 어디 가고, 이렇게 찬바람만 부는 거야?! 좋아, 뭐가 어떻게 된 건지는 모르겠지만 천하제일의 기생이었던 나, 도화. 남편부터 꼬셔보겠습니다! , 마이 서방님",카카오페이지
437,카야,목,로판만화,"내가 살기 위해, 그녀를 놓아야 했다. 웹툰으로 화려하게 돌아온, 신일숙 대서사 판타지! 예측 불가능한 거대한 이야기, 끝을 알 수 없는 엄청난 스케일! 하와이에서 평온한 나날을 지내던 시나와 요나는 어느 날 불가사의한 납치를 당한다. 섬뜩한 더듬이를 가진 빨간 눈의 여인을 만났던 그 밤 이후, 두 소녀는 죽음을 넘나들다 영혼의 교집합을 이룬다. 하지만 둘은 곧 헤어지고 각자 운명의 소용돌이에 휩쓸리게 되는데 . 지구와 우주, 시공간을 가르며 종횡무진 펼쳐지는 사랑과 운명, 권력과 암투의 대서사시! 아르미안의 네 딸들 과 리니지 를 잇는, 신일숙 인생 3대 작품의 완성작 카야 !",카카오페이지
438,귀신 보는 공작부인,목,로판만화,"귀신 보는 능력을 지닌 귀족 영애 쥴리아. 이 힘으로 막대한 부를 손에 넣겠어! 어느 날, 쥴리아에게 찾아온 에페시아 공국의 공왕 리오. 34 돈이 그렇게 좋으면 나랑 결혼해. 34 솔직히 조금 혹하기는 하지만 아직 연애도 못 해봤는데 결혼? 내 앞에서 백지수표를 흔들며 유혹하는 당신 진짜 속셈이 뭐야?",카카오페이지
439,황자님께 입덕합니다,목,로판만화,"취미로 쓴 팬픽이 선풍적인 인기로 황족의 귀에까지 들어가 불경죄로 체포된 주인공. 그러나 팬픽 덕분에 첫째 황자의 이미지가 좋아지고, 그 누나인 황녀는 이를 정치적으로 이용하기 위해 주인공을 곁에 둔다. 덕분에 마음껏 덕질하는 주인공과, 그런 주인공이 껄끄러운 황자. 둘은 티격태격하면서도 점차 가까워지는데 .",카카오페이지
440,크레이지 가드너,목,드라마만화,"34 집착도 사랑이야. 34 인테리어의 완성은 식물! 다육이, 몬스테라, 퓨처 화이트 모두 내 손으로 키워 최고의 금손이 되고 말겠어! 라는 꿈을 꾼 적이 있었다. 현실은 물 부족으로 죽거나 과습으로 죽거나 곰팡이의 침습 혹은 쓰나미처럼 찾아오는 해충과의 전쟁으로 죽거나 심지어 직박구리의 공격으로 빈털터리가 되거나 하아 그런데도 빠져드는 식물 생활의 재미에 멈출 수가 없다! 여탕 보고서 극한견주 마일로 작가님의 신작 타오르는 광기의 식물 웹툰 탄생 크레이지 가드너 이번엔 식물이닷! 어디 한번 가보자고! 매주 목요일 수요일 22시 에 연재됩니다.",카카오페이지
441,오늘 뭐 먹지?,목,드라마만화,1인가구가 어느덧 30 에 육박한 현대사회 옛날엔 궁상맞다고 생각되던 혼자 하는 식사도 어느덧 당연하기 그지없는 세상 속에서 좀 더 특별하고 따듯한 이야기가 함께하는 즐거운 식사를 만끽해보세요 !,카카오페이지
442,게임이라는 이 세계에 구원을,목,소년만화,"미래 도시. 이 세상에서는 39 게임 39 이라 불리는 이세계로 이동할 수 있는 포탈이 존재한다. 게임 속으로 들어가 몬스터를 처치하고, 거기서 얻은 아이템과 능력치를 받아오던 사람들. 어느 날 갑자기 몬스터들이 39 포탈 39 의 사용법을 익히고, 세상을 침략하게 된 몬스터로 인해 양측에서 전쟁이 벌어졌다. 결과는 참혹했다. 멸망을 눈앞에 둔 랭커, 39 고청산 39 은 스스로를 희생해 마왕과 함께 삶의 끝을 맞이한다. 그런데... ... 눈을 떠 보니 10년 전이라고? 그렇다면 다시 한 번 기회가 주어진 걸까? 나는 이 세상을 구해낼 수 있을까? 새로운 시스템과 함께 세상을 구해내는 고청산의 이야기, 지금부터 시작됩니다.",카카오페이지
443,일상생활 가능하세요?,목,로맨스만화,"유일 호텔의 대표이사 이호진. 외모, 집안, 능력 모두 뛰어난데다가 겸손하고 예의까지 바르다! 그런 그의 천적은 동갑내기 사촌 이영준. 다른 이에게 향할 관심과 스포트라이트까지 죄다 가져가 버리는 얄미움의 최종 보스 그를 39 멕이기 39 위해. 호진은 영준이 가지지 못한 미술 작품을 손에 넣으려 한다. 그러려면 그림 주인의 막내딸 한서정의 남편 자리를 꿰차야 하는데....... 김비서가 왜 그럴까 의 동갑내기 사촌 이야기 정경윤 소설, 웹툰으로 찾아왔다. 웹툰 일상생활 가능하세요? 는 매주 목 요일 연재됩니다.",카카오페이지
444,황비님? 황비님!,목,로판만화,"프리티나 왕국 백작가의 영애로 미모, 지성 모두 갖추고 있는 레아나에게 남 모를 비밀이 있었으니, 그것은 바로 전생을 기억한다는 것! 지금 레아나가 살고 있는 세상은 전생에서 읽던 책 속 이야기로 흘러 갔다. 책의 내용 대로 레아나는 황실에 결혼 제안을 받게 된다. 레아나는 잠시 고민에 빠진다. 전생에서 본 레아나의 미래는 황제의 사랑을 받지 못하고 감옥에서 쓸쓸히 죽어갔으니까. 하지만, 고민도 잠시. 레아나는 이름 뿐인 황비가 되어 편하고 안락한 34 백수 생활 34 을 위해 결혼을 승낙하게 된다. 내 목표는 황제의 사랑이 아니라, 안정적인 백수 생활이야...!",카카오페이지
445,지존중생,"목, 토",액션무협만화,"주인공 진유황은 뇌광신공의 전반권을 얻어 세상의 정상에 올랐다. 하지만 뇌광신공 전권을 수련하지 못한 탓에 도겁에 실패하여 다시 어린 시절로 회귀하게 된다. 다시 사는 인생, 이번에는 마교로부터 부모님과 가문, 그리고 친구들을 지켜내리라 다짐한다. 하지만 그 길은 결코 순탄치 않다. 사건은 전생과 다르게 발전하고 전생에는 몰랐던 비밀과 음모들을 알게 되며 복수의 길은 점점 멀어지고 있는 것만 같다. 전생에 이어 이번 생에도 변함없이 자신의 곁을 지켜주는 홍안지기 신연아, 전생에는 없었던 새로운 동료 윤화우, 그는 과연 이들을 지켜내고 마교와 만이족의 음모를 깨부술 수 있을까?",카카오페이지
446,말단 병사에서 군주까지,목,소년만화,"15세, 전장에서 오른팔을 잃고 24년, 살기 위해 닥치는 대로 온갖 잡기를 익혔지만 늘 비슷한 말을 들었다. 그냥 하지 마라. 너한테 창술 가르치다가 흰머리만 늘겠다. 배우려면 못 배울 것도 없지만, 효율이 너무 떨어진다. 야, 약초 캐자, 약초. 왜 굳이 검술을 배우려고 그러냐? 그냥 평범하게 살아. 그렇게 39세, 왼팔마저 잘리고 벼랑으로 떨어졌다. 정체 모를 아티팩트를 삼킨 채 그 릿 탐 색 중 성장의의지 배움의탐욕 근면한욕심 열정과집념 재능없는끈기 회귀본능 다시 시작된 전장, 15세 말단 병사 시절. 경 험 치 가 올 랐 습 니 다 ! 경 험 치 가 올 랐 습 니 다 ! 경 험 치 가 올 랐 습 니 다 ! 경 험 치 가 올 랐 습 니 다 ! 경 험 치 가 올 랐 습 니 다 ! 한물간 용병 크리스에서 소년병 크리스로! 이것은 노련한 소년이 전장에서 출세하는 이야기 이것은 재능 없는 자가 한계를 돌파하는 이야기 이것은 평범한 자가 스스로 기사가 되는 이야기 이것은 비범한 군주가 자기 사람들을 지키는 이야기 이것은 되돌아온 자가 대륙을 구원하는 이야기 경 험 치 가 전 부 충 족 되 었 습 니 다 ! 미디어 타이틀 로고 디자인 디자인 그룹 헌드레드",카카오페이지
447,악녀는 변화한다,목,로판만화,로벨리아의 성녀는 빛났다. 악녀를 향한 비난만큼이나. 하지만 악녀가 떠난 후 사람들은 의구심을 품었다. 진정 빛났던 건 누구인가? 모두가 한입으로 39 찬탄 39 한 최고의 한쌍. 남쪽의 악녀 와 북쪽의 괴물 . 상처 입은 두 사람이 함께 사랑을 알아가는 이야기. 34 악녀는 변화한다. 34,카카오페이지
448,총수 비기닝,목,액션무협만화,전국구인 천무덕의 탄생 신화! 인기 웹툰 39 총수 39 가 다시 돌아왔다!! 총수 .,카카오페이지
449,환생하여 의녀가 되다,목,로판만화,"평생 한 사람만을 사랑해야 하는 줄만 알았던 소유이는 어느 날 갑자기 자신의 집을 찾아온 이모와 친척 동생에 의해 운명이 바뀌어버린다. 어머니는 병으로 돌아가시고, 자신의 남편은 친척 동생에게 빼앗겨 버리고 마는데... 다시 태어난듯 악몽에서 깬 지금... 그녀 앞에 나타난 신의 맹희제. 그녀는 그의 제자가 되어 어머니를 지키고 과거에 자신을 해하려고 했던 이들에게 복수를 꿈꾼다. 그리고 과거에는 없었던 또 하나의 운명이 그녀를 기다리고 있는데...",카카오페이지
450,남친 없음(+남친 있음),목,로맨스만화,"도대체 우리 아빤 누굴까? 싱글맘이 되어 돌아온 효주, 친아빠가 누군지 알고 싶은 딸 고담. 남친있음 이후 10년이 넘는 시간 동안, 효주에게는 무슨 일이 있었을까? 고담이는 아빠의 정체를 밝혀낼 수 있을까? 치로 , 건강합니다! 의 백혜경 작가가 선물하는 아름답고 강렬한 로맨스의 결정판! 많은 독자의 마음을 흔들었던 남친있음 의 후속 이야기, 남친없음 ! 백혜경 작가의 남친 시리즈, 그 끝까지 함께 해주세요! 1. 남친있음 서류상 남매의 위험하지만 지독한 로맨스, 카카오페이지에서 서비스 중! 시즌1 1화 33화 시즌2 1화 33화 시즌3 1화 47화 외전 1 2화 2. 남친없음 엄마가 숨긴 아빠의 비밀을 찾는 딸의 이야기, 카카오페이지에서 연재 시작!",카카오페이지
451,침묵의 정원,목,로판만화,나는 생전에 누군가의 아내이자 어머니로서 헌신하며 살았다. 사랑하지는 않았지만 존경했던 남편. 나와는 피 한 방울 섞이지 않았으나 사랑해마지않던 딸. 두 사람은 내 세계를 이루는 전부였다. 분명 그랬었는데. 난 그저 내 딸과 가정을 돌볼 여자가 필요했어. 연고 없는 너는 내게 장난감일 뿐이야. 두 사람이 죽고 나서야 나는 비로소 내 세계가 뒤틀렸다는 걸 알았다. 평생 남을 위해 살다가 두 번째로 주어진 삶. 이번 생은 나를 위해 쓰기로 했다. 그러니 이제는 너희 차례야.,카카오페이지
452,크로스 더 라인,목,로맨스만화,"16세, 방화 존속 살인으로 12년형을 받은 은하연. 그녀는 12년만에 출소하자마자 의붓 아비의 사채 빚으로 조직의 상무, 지태만에게 끌려간다. 하지만 상품 가치가 떨어진다는 이유로 지태만은 은하연을 집으로 데려가고, 두 사람의 동거가 시작된다. 자신을 돌보지 못했던 두 사람이 서로를 돌봐가며 작은 빛을 찾아가는 이야기.",카카오페이지
453,풍혼,목,액션무협만화,살기 위해서 악귀처럼 싸웠다. 그리고 살아남았다. 임무에 살다 임무에 죽는 특임조! 이번에는 운 좋게 살아남았지만 다음 임무에서도 그렇게 되라는 보장은 없다. 다음번에는 이번 임무에서 돌아오지 못한 동료들처럼 탈영병으로 처리되어 이름 모를 골짜기에서 까마귀밥으로 사라질 수도 있다. 숨 막히는 피 냄새! 아비규환의 비명 소리! 이젠 그 모든 것들을 떨치고 바람이 되고 싶다. 한 줄기 바람이 되어 온 세상을 자유롭게 휘돌고 싶다.,카카오페이지
454,상태창 쓰는 광제님,"목, 일",액션무협만화,"현실 생활에 희망을 잃은 양현우는 사망 후 새로운 세계로 오게 된다. 새로운 세계에서 그의 신분은 대하국의 망나니 태자, 나라 망신을 시켜 황제를 화병으로 붕어하게 했고 황위를 노리는 둘째 황자에게 독살당한 한심한 인간이었다. 이 세계로 온 뒤 그에게는 게임 시스템이 주어졌는데, 시스템이 주는 퀘스트를 완성하면 강해지고 보상을 받을 수 있었다. 그는 시스템으로 새로운 세상에서 찌질했던 과거의 자신을 버리고 새로운 인생을 살기로 하고 새로운 세계의 최강자를 꿈꾸는데... 과연 그는 퀘스트를 완성하고 최강자로 거듭날 수 있을까?",카카오페이지
455,중천수월령,목,액션무협만화,자객들로부터 황녀를 지키지 못하고 죽음을 맞이한 호위무사 반수호! 알 수 없는 힘으로 2년의 시간을 거슬러 과거로 회귀하다! 34 이번엔 꼭...!!! 34 이번에야말로 반드시 황녀를 지키겠다고 다짐한 그는 강해지기 위해 봉인된 힘을 찾아 나선다. 과연 반수호는 힘을 손에 넣어 정체불명의 세력으로부터 황녀를 지킬 수 있을 것인가!?,카카오페이지
456,전무: 최강 무도 계승패,목,액션무협만화,"서진이 사는 마을에 사람들을 잡아먹는 마물, 창귀 가 나타났다. 창귀를 물리치기 위해 많은 무사들이 투입됐지만 그 누구도 살아돌아오지 못했다. 결국 마을의 촌장은 창귀의 제물로 마을 아이들을 바치기로 결정한다. 제비뽑기에 뽑혀 제물로 가게 된 서진, 서연 남매는 기적적으로 창귀를 쓰러뜨린 무사에 의해 구출된다. 그는 조정에서 선발된 유능한 무인 으로 마물들을 처단하기 위해 마을을 찾아왔다고 한다. 가까스로 목숨을 건진 주인공은 그 무인의 제자가 되어 진정한 무도 의 길에 오르게 되는데",카카오페이지
457,폐월화 : 야수의 꽃,목,로맨스만화,"웹소설 화제의 인기작 폐월화 를 웹툰으로 만나다! 먹물로 그린 듯 검푸른 밤, 꽃 한 송이로 시작된 위험한 거래 조선판 미녀와 야수 의 동화 같은 로맨스가 펼쳐진다! 세상 어디에도 없는 진귀한 붉은빛의 꽃, 폐월화 . 얼마나 아름다운 꽃이기에 달조차 얼굴을 숨긴다는 이름이 붙었을까. 그 꽃을 지키는 저승사자라 불리는 야차 같은 사내, 이겸. 예기치 않게 찾아온 운명의 밤, 홀린 듯 고택으로 들어가 폐월화를 꺾어버린 침입자에게 이겸은 무시무시한 처벌을 내린다. 목숨을 살려주는 대신 네 아이를 취하겠다. 꽃값은 그걸로 하지. 어려서부터 어미가 없는 집의 살림을 꾸려온 처지인지라 아비가 벌여놓은 일의 뒷수습은 언제나 그의 딸, 여리의 몫. 실수로 꽃 몇 송이 꺾었기로서니 목숨으로 갚으라고? 여리는 그럴듯하게 선머슴의 모습으로 변복을 하고 아무도 찾지 않는 비밀스러운 고택으로 향하는데 . 초면에 이런 말씀을 드리기 죄송하오나, 꽃값은 분납으로 드려도 될까요?",카카오페이지
458,이세계에서 만렙 찍기,"목, 금",소년만화,"연봉 억대의 프로게이머 이태하는 어느날 갑자기 게임 세계 속으로 차원이동했다. 그곳에서 이태하는 신기고지에 봉인 된 해천현인이라는 고수를 만나게 되는데, 해천현인은 이태하에게 자신의 비급을 가르쳐주겠다며 제자로 삼는다. 그런 해천현인을 통해 이태하는 천재적인 능력을 발견하게 됐고, 이태하는 자신의 능력을 발휘할 수 있는 이 세계에서 살기로 결심한다.",카카오페이지
459,타임룰렛,목,드라마만화,"매주 목요일 업데이트 한국대 로스쿨의 엘리트 코스를 밟고 있는 정훈. 일류대의 변호사라면 탄탄대로가 펼쳐질 줄 알았지만 세상의 벽은 높기만 하다. 설상가상으로 뺑소니를 당한 아버지까지 ! 좌절한 그의 눈에 이상한 나침반 같은 물건이 들어온다! 곧이어 갑자기 나타난 39 준 39 이라는 메신저! 타임룰렛은 자신의 능력으로 여행자의 소원을 들어준다는데 생각지 못한 미션과 위기들! 그리고 시간 여행의 대가, 카르마까지! 정훈은 시간 여행을 하며 뺑소니범의 단서를 찾아내고, 미션을 무사히 수행해나갈 수 있을까?!",카카오페이지
460,냠냠토끼,목,드라마만화,"먹고 싶댔지 먹히고 싶댔냐구! 굶어 죽고 만 아빠토끼와 아들토끼.... 전생의 한을 풀 수 있는 먹거리 천국에 환생했다! ...싶었는데, 먹힐 디저트로 태어나다니?! 먹히면 또 다른 디저트로 환생하고, 먹히고, 환생하고, 먹히고, 환생하고, 또 먹히고 둘은 계속해서 인간에게 먹힐 음식으로 환생을 반복하게 되는데...!! 토끼 부자는 이 지독한 39 냠냠 39 루프를 탈출할 방법을 찾아내고자 고군분투한다. 저트 되다 질 것 같은 토끼 부자의 귀염뽀짝한 모험 이야기!",카카오페이지
461,언브레이커블 마스터 [BL],목,BL/GL만화,"넥시오 , 젤로 를 잇는 전유호 작가의 핫한 신작!! 언브레이커블 마스터 매주 목요일 업데이트!! 손대는 것이 쉽게 부서지는 체질을 가진 영나루는 신입생 환영회 중 전 여친의 소식에 동요하여 손에 든 잔이 깨져버린다. 평정심을 되찾기 위해 밖으로 나온 영나루는 비틀어진 공간 속에 있는 초 현상의 남자와 맞닥뜨리는데 독특한 세계를 선사하는 전유호 작가의 화려한 액션 판타지가 펼쳐집니다!!",카카오페이지
462,고양이 신부,목,로판만화,"모두에게 사랑받으며 살고 있는 주인공 강하지 는 오랜 소꿉친구인 홍민주 의 계략 때문에 학교 최고의 인기 스타에서 왕따로 전락하고 만다. 그러던 어느날의 비오는 하굣길, 강하지는 오드아이의 검은 고양이를 구하기 위해 차도에 뛰어들게 되고 그대로 시공간을 이동해 캣츠 왕국 에 그야말로 뚝 떨어지고 만다. 그리고 그 곳의 왕자인 고결한 을 만나게 되어 목숨을 위협받게 되는데 ?! 절체절명의 판타지 로맨스, 고양이의 신부",카카오페이지
463,독보소요,목,액션무협만화,"하늘에서 뚝 떨어진 사내, 강지훈! 안 씨 가문의 아가씨, 안지연의 데릴사위가 되다?! 낯선 땅에 떨어지자마자 혼례를 올리게 된 지훈은 천화종의 장로에게 목숨을 위협받게 된다. 기지를 발휘해 아수라장을 빠져나갔지만 사방에 위험이 도사리고 있는 그에게 믿을 건 수련 뿐! 밤낮없이 수련했지만 성과를 얻지 못한 그는 우연히 안 씨가문 내전에 의해 지하궁으로 빠지게 되고 그곳에서 모든 이들이 탐내는 보물 39 황금천서 39 를 발견한다. 황금천서를 얻은 지훈, 그는 과연 천하제일의 고수가 되어 강호를 주름잡을 수 있을 것인가",카카오페이지
