,title,author,day,genre,story,platform,Thumbnail
159,수라전설 독룡,영광 앤트스튜디오,일,액션/무협,유구한 역사를 자랑하는 약문 들의 잇따른 멸문지화. 시체가 산처럼 쌓이고 피가 바다처럼 흐르는 절망의 지옥에서 마침내 수라 가 눈을 뜬다. 하나도 남김없이 모두 죽일 것이다. 놈들을 전부 죽일 때까지 절대로 끝내지 않아. 약문 백화절곡의 유일한 생존자 진자강. 먼 훗날 강호 무림사에 전설로 기록될 한 사내의 고독한 복수행이 시작된다!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2476/c2/2x/c2a5484b-9cd8-498a-a8f8-e86042ec919e
160,대마법사의 딸,문설아,일,로맨스 판타지,"북쪽 저택, 그리고 진짜 아빠. 이것만을 생각하며 달려나왔다. 대마법사이며, 진짜 아빠란 사람은 내 얼굴도 알아보지 못했다. 너 내 딸인가? 칼을 들이대면서 표정조차 없는 무서운 사람 ! 나는 여기서 잘 지낼 수 있을까? 걱정마세요. 전부 아가씨 거예요. 언제 떠나야 할까 싶어 초조한 내 마음과 다르게 이곳 사람들은 조금 이상하다. 내게 너무 잘해주잖아.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1807/c2/2x/0b8bfe1e-4e30-41dd-bddc-93a849053fa3
161,왕의 딸로 태어났다고 합니다,"프로리, IlIlIIll",일,로맨스 판타지,스물 여섯. 불미스런 사건으로 소박하지만 아름답던 연인 진수와의 사랑을 뒤로하고... 새로운 세계에서 공주님으로 환생한 수희. 하지만 이곳은 남존여비가 팽배한 세상! 공주님 에게도 예외는 없다!! 상희 라는 이름으로 다시 환생한 그녀의 눈에 이 세상은 작은 것 하나하나 마음에 들지 않는다. 세상을 바꾸겠다는 당찬 포부와 함께 그녀의 앙큼한 반란이 시작된다 .,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2305/c2/2x/7e3b2b85-dfa1-4205-a2ca-30732f95bb9b
162,정령 농사꾼,구식이,일,판타지 드라마,"농사꾼, 정령을 만나다. 11년 동안 초인이 되기 위해서 노력했지만 결국 일반인으로 끝난 이건우. 모든 걸 뒤로 하고 집으로 돌아왔을 때, 그에게 정령이 찾아왔다. 하와!!!! 본격 농사 힐링 판타지. 농사의 정령 하와와 함께하는 귀농 Life!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2413/c2/2x/7931c998-38e4-49ba-9235-992e74d7925f
163,뜻대로 하세요,권정아,일,로맨스 판타지,"후작 저택의 하녀 디안은 돈에 팔리듯 진행되는 후작 영애의 혼약에 반대하여 한 가지 계책을 꾸며낸다. 영애를 몰래 국경으로 떠나보낸 후 자신을 후작 영애인 것처럼 꾸며 건국 영웅의 후손, 에펜하르트 변경백에게 가짜 신변을 위탁하러 가는데 . 디안은 무사히 백작을 속여 넘길 수 있을 것인가! 요정여왕이 살았다는 북쪽호수를 등진 성에서 이른 봄을 맞으며 펼쳐지는 낭만희극.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2319/c2/2x/9ee47afe-637e-48d0-b174-9d6f1d87c933
164,마성의 신입사원,주연,일,로맨스,"평범한 사원 남지은. 평소 짝사랑하던 다정남 강팀장에게 취중 고백을 날리는데. 내가 고백한 상대가 출중한 외모와는 정반대 성격으로 기피대상 1호인 우리 회사의 대표, 독거마성 마성준이라였다?!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2407/c2/2x/386e5c53-b3de-475e-9924-9f561dbf0f25
165,리벤지 웨딩,사룡,일,로맨스 판타지,"외모, 돈, 신분까지 완벽한 여자 메르케디아 샤샤. 기절했다 정신을 차리고 보니 위치는 바다 한가운데 커다란 배 위, 입은 옷은 웨딩 드레스. 내가 제국 최고의 전쟁 영웅과 결혼을?! 전대미문의 납치 결혼을 당한건 둘째, 무인도에서 단둘이 살게 생겼는데 . 1차 목표는 무인도 탈출! 최종 목표는 복수와 이혼!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2372/c2/2x/69776655-1de0-40ff-8dc9-2f4f3468e19b
166,요리사가 축복을 숨김,나늄,일,판타지 드라마,"비록 지금은 대학병원 비정규직 조리사지만, 정동의 꿈은 요리사. 요리사의 꿈 하나로, 힘들지만 보람찬 하루를 보내고 있는데... 두둥!! 나는 너의 주신, 케레스이니라 이 귀염뽀짝하신 ? 분의 여신이라고??? 어느 날, 신의 목소리가 들려왔고, 그녀의 신관이 된 이후 모든 것이 달라졌다!! 정성스럽게 만든 요리에 귀여운 주문을 외우면, 요리에 축복이 깃들게 해라! 모든 사람들에게 축복 가득한 요리를!! 대학병원 비정규직 조리사로 시작해 미슐랭가이드 레스토랑을 꿈꾸는 정정동의 정성 가득, 케레스의 축복 가득한 요리, 함께 하실 거죠?",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2398/c2/2x/23bcbc38-1543-4dc9-8bf8-d1442b881894
167,천재 의사 이무진,견지,일,판타지 드라마,"전교 꼴등이었던 문제아 이무진 이 우연히 만나게 된 1960년대에 활동했던 의문의 천재 유령 의사 아클레 의 도움으로 의학에 관심을 갖고 식물인간으로 누워있는 엄마를 깨우기 위해 천재 의사로 거듭나게 된다, 그러던 중 아클레의 비밀이 서서히 밝혀지기 시작하는데...",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2460/c2/2x/a8b9ea98-9b28-46e4-b823-98584d4c7606
168,무협지 악녀인데 내가 제일 쎄!,가비남,일,로맨스 판타지,"하필이면 주인공도 아니고, 소설 속 제일가는 악녀라니 월세 탈출을 위해 읽기 시작한 무협 소설 남궁세가 소가주 그중 최고 악녀 당해원으로 빙의하게 된다. 흠모하던 남자를 얻기 위해 남자의 정인에게 독약을 먹이고, 무림의 고수들을 이간질하고, 마교의 앞잡이가 되어 강호를 혼란에 빠뜨리는 세계관 최고 악녀, 당해원. 소설처럼 이렇게 당할 순 없어 !! 우연히 삼킨 만년삼으로 인해 세계관 최강자가 되어버린 무협 소설 속 최고 악녀 당해원 의 갱생기!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2455/c2/2x/596b3d3f-d829-46b9-b45a-673f67221fa7
169,나 홀로 버그로 꿀빠는 플레이어,청초,일,학원/판타지,"과도한 업무와 밤샘 게임으로 돌연사?! 눈을 뜬 나를 반긴 것은 게임 파라디소 의 세계관 속이었다. 그것도 초고도 비만의 몸뚱이와 몰락하기 일보직전의 완벽한 듣보잡 엑스트라 영주, 자레드의 몸으로 환생했다! 망할! 소설이나 영화 속 주인공들은 존잘남으로 태어나서 호의호식하며 잘 살던데! 그러나, 반드시 정점을 차지하겠어! 성공하고 성장 할 수 있다면 버그든 꼼수든 무엇이든 OK! 자레드의 혹독한 다이어트와 버그로 꿀 빠는 치열한 현생도전기가 시작된다! 원작소설 나 홀로 버그로 꿀빠는 플레이어",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1929/c2/2x/b2bab23a-4b88-442d-92b3-f49a68806d53
170,그 결혼 제가 할게요,갈치구이,일,로맨스 판타지,데드 엔딩을 피하기 위해 언니 레일란 대신 불면증 황제에게 가게 된 릴리안 맥켈리온 상대방의 신체에 입술이 닿으면 잠들게 하는 능력을 이용해 마녀의 저주에 의해 단 하루도 잠들지 못하는 황제의 밤을 책임져야만 한다. 릴리안은 황제 카엘 루 칼도르프 로부터 무사히 살아남을 수 있을까?,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2393/c2/2x/85adfc62-4c60-4422-9c68-6b94f9cbf362
171,무당기협,기파란,일,액션/무협,무림 사파의 수장인 혁련무강은 죽기 직전 불로초를 삼킨 후 눈을 떠보니 무당파 도동의 몸에 빙의되었다. 예전에 본인이 붕괴 직전까지 몰고 갔던 무당파에서 진무 라는 이름의 도사로 다시 살게 된 그는 무당의 양의신공 을 전수받기 위해 애쓰다 보니 뜻하지 않게 무당이 부흥하는데...!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2499/c2/2x/5eaed52f-463e-4414-a38c-e2c90dd1567f
172,꽃은 춤추고 바람은 노래한다,상행,일,로맨스 판타지,"누구나 선망하는 화려한 삶을 살았지만 ㅤㅈㅓㄼ은 나이에 병으로 죽은 에르셀라. 그녀는 죽기 전 아들에게 제대로 된 어미가 되지 못한 것을 후회했다. 그런데 어쩐 일인지 3년 전으로 돌아왔다. 2회 차 인생을 살게 된 에르셀라. 이번에는 다정한 엄마가 되리라 다짐한다. 하지만 너무 늦은 것일까. 이제 와서 이러시는 것은 불쾌감만 들게 할 뿐입니다. 아들은 그녀를 밀어내기만 하고, 회귀 전 괜찮은 줄로만 알았던 남편과의 관계도 잘못되어 있었음을 깨닫게 되는데",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2439/c2/2x/aa50f7cd-a263-4b40-a235-ed1696073e12
173,남궁세가 소공자,기성욱,일,액션/무협,"이세계를 평정하고 무림으로 돌아온 남궁서휘! 가족과의 불화로 집을 떠나 달이 두 개 떠 있는 이세계로 떨어지게 된 남궁서휘는 아스밀리온 을 만나 그와 절친한 벗이 된다. 절대자의 힘을 얻고 그를 도와 세계를 평정하였으나, 함정에 빠져 벗을 잃게 되고 고향인 중원으로 돌아온다 시간의 흐름 속에 홀로 남겨지는 바람에 어린 소년의 모습을 하고있는 남궁서휘를 그의 이복형인 남궁서윤은 따뜻하게 맞이해준다. 그런 착한 형을 위하여, 남궁서휘는 남궁서윤을 남궁세가의 가주로 만들기로 결심한다. 순진한 어린아이의 가면을 썼지만, 그 안에 절대자의 힘과 잔혹함을 숨기고 있는 남궁서휘. 폭풍 속의 중원 무림, 남궁서휘의 결심에 따라 세가와 무림의 운명이 결정되는데",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1947/c2/2x/889fb27a-3785-4e7b-ab30-fe412ffca6ad
174,오빠를 꼬시려 했는데 남주가 넘어왔다,Ppuing,일,로맨스 판타지,"납치된 남자주인공에게 빠져 폭군 오빠를 배신했다가, 단명하는 개미 조연에 빙의했다. 원작대로라면 남주에게 홀려 그의 탈출을 도와야 하는데 . 원작? 알 게 뭐람. 일단 나부터 살아야 할 것 아니야. 우선 날 언제 죽일지 모를 무서운 오빠부터 꼬셔보기로 했다. 했는데 . 겁도 없이 내 동생을 건드렸으면 책임을 져야지. 골라 봐. 투옥, 유배, 사형. 못 고르겠으면 셋 다 해도 좋고. 꼬실 필요가 없는데? 이 오빠가 갑자기 왜 이럴까. 돌아가고 싶지 않습니다. 클라라 공주님이 이곳에 계시니까요. 남주는 또 왜 이러는 거지? 황자님은 황제 되러 가셔야죠!",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2488/c2/2x/46460c1c-3765-4872-8af7-2569fc2e7df5
175,오합지존,김수용,일,액션/무협,남만의 정글과 돈황의 대사막에서 십 년을 낭인으로 살아온 이산. 이제 구월영의 기연과 도 한 자루를 품고 강호의 복수에 발을 디뎠다. 피에 젖은 강호를 독보강호하며 무신으로 일어선 풍운아. 낭인도객 흑전랑 이산의 강호 일대기.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2435/c2/2x/84305936-851c-42cd-a99d-6feff1442d3b
176,폭군을 길들이고 도망쳐버렸다,지현,일,로맨스 판타지,"황제에 의해 본질마저 부서진 채 제국을 위한 살아있는 검이 됐었던, 샤를리즈 로넌. 저는 저주받은 마검이 아닙니다. 저는 사람입니다!! 철저하고 완벽한 복수를 위해 제국을 지배하게 될 미래의 실세, 딜런을 길들이기 시작하는데 황자님, 언제까지 그렇게 살 생각이세요? 스승님이 저를 바라보는 것 이상으로, 저는 스승님을 의아하게 바라보고 있습니다. 제 삶을 대가로 번영했던 제국의 멸망, 샤를은 바라는 것을 이룰 수 있을까.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/2457/c2/2x/26b1cdbd-3e61-41cd-be34-6536e37380a6
