title,writer,illustrator,genre,story,platform,thumb,url
리턴 서바이벌,"김무현,연우솔",김무현,소년만화,"-세상이 멸망하기 6개월 전으로 회귀했다? 이것은 기회? 아니면 절망의 반복? 
지구를 덮친 대재앙, 좀비 바이러스.

폐허가 된 지구에서 죽음의 위기를 수십 번 겪으며 지독하고 악착같이 살아남기를 3년.

나는 결국, 더는 버티지 못하고 좀비 떼에 덮쳐져 최후를 맞았다.

그리고… 내가 다시 눈을 떴을 때… 나는 세상에 좀비 바이러스가 창궐하기 딱 6개월 전의 과거로 돌아와 있었다!


앞으로 6개월 후, 이 평화로운 세상은 멸망한다.

그리고 오직 나만이 종말이 오는 것을 알고 있다!! 멸망한 세상에서 살아남기 급급하던 나에게 다시 주어진 기회?!

6개월의 시간은 희망인가 절망인가!
 

다시 한번 멸망을 맞이한다면 미래를 바꿀 수 있을까?!

창궐하는 좀비 떼에 맞서는 서바이벌 액션 아포칼립스!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bb8za4/hyEdkLnZUG/HwRcKiBIkLQYDr6ug1sGz0&filename=th2,https://page.kakao.com/home?seriesId=53146570
악녀는 변화한다,"호조, 꽃누르미,누노이즈",Xiluoyue,"로맨스, 판타지","로벨리아의 성녀는 빛났다. 
악녀를 향한 비난만큼이나.

하지만 악녀가 떠난 후 사람들은 의구심을 품었다. 
진정 빛났던 건 누구인가?

모두가 한입으로 '찬탄'한 최고의 한쌍.
<남쪽의 악녀>와 <북쪽의 괴물>.

상처 입은 두 사람이
함께 사랑을 알아가는 이야기.

""악녀는 변화한다.""",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=S5V1Y/hyEdgB9cFm/AvL8vQkALEu1qtpvRcSWFk&filename=th2,https://page.kakao.com/home?seriesId=53903018
그대 마음 한 스푼,"JB,서경",STEM,로맨스,":: 매주 목요일 업데이트!! :: 

----------------------------------------------------------------------
본 작품은 15세이용가로 재 등록된 작품입니다.
1~13화까지 전체이용가 작품과 동일하며, 중복구매에 유의하시기 바랍니다.
----------------------------------------------------------------------

사랑엔 직진밖에 모르는 재벌 2세와 귀여운 거짓말쟁이(?) 신입 비서의 비밀 사내연애

사랑 때문에 명문대도 포기했지만 상처만 남은 이별 후 늦깎이 취준생이 된 연주.
어렵게 대기업 비서직에 합격했지만 직속 상사가 재벌 2세 전무이사이자 고교 동창인 재현이다.
조각 같은 외모, 까칠한 성격 탓에 사내에서 ‘존잘씨’로 알려진 재현. 
이런저런 사건 사고로 민망한 관계가 된 그를 보좌하는 것도 힘든데 느닷없이 친구가 아닌 애인이 되고 싶다고 한다.
자기 인생에 두 번째 연애는 없다고 장담했던 연주는 재현의 저돌적인 구애와 매력에 흔들린다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=uSdrk/hzb7yW8zMq/5FgJMmgGvZeilGkgiMthTk&filename=th2,https://page.kakao.com/home?seriesId=56309081
9레벨의 열람요원,재현,다영,드라마만화,"바리 공주, 홍길동, 봉이 김선달 등등 이름만 아는 동양판 어벤저스!!!

과거 바리 공주가 만든 차원극락문을 통해 세계를 멸망시키겠다며 
악한 존재들이 넘어오기 시작한다.

세상을 지키는 특수조직에서는 가장 능력이 떨어지는 
9레벨 요원들을 급파하는데, 알고 보니 
9레벨 요원들 하나하나가 최종보스급 능력자! 

아쉬운 점이 있다면, 
다들 묘하게 맛이 살짝 간 듯한 과한 개성파라는 건데… 
뭐, 세상을 구하면 됐지, 뭐-!!!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=gBel9/hzb7sph9RL/U5rhBzj8HcDOtfka9hoH5K&filename=th2,https://page.kakao.com/home?seriesId=57358882
소오강호,김용,35,"액션, 무협","무협소설의 거장 김용의 대표적인 장편 무협소설 원작. 

무림이 정파와 사파로 나뉘어 분쟁이 끊이지 않는 가운데, 정의를 대표하는 정파와 악이라 여겨지는 사파의 원한은 갈수록 깊어만 간다. 
형산파 부장문인 유정풍의 은퇴를 위해 오악검파가 한 자리에 모이고, 정파라 자처하는 자들의 추한 행각이 드러나면서 정의와 악의 변두리가 모호해지기 시작한다. 
주인공 영호충은 정파 출신임에도 불구하고 정파, 사파의 틀에 얽매이지 않고 편견 없이 사람을 대한다. 

작가는 이러한 주인공의 시선으로 정의의 탈을 쓰고 자신들의 욕망을 위해 악행을 저지르는 정파를 신랄하게 풍자하고, 사파 중에도 의리를 지키고 인의를 구현하는 사람이 있다는 것을 보여주어 정과 사는 결코 명확히 구분할 수 없다는 것을 보여준다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bgDkRi/hzb7zBU6r4/rp5BKbkuxQv4xLtEDD5tv0&filename=th2,https://page.kakao.com/home?seriesId=57917069
샐러드 데이즈,설나무,설나무,드라마만화,"[매주 목요일 UP]

""거지 같은 사랑! 왜 나만 어려운 건데?!!!""

대학교 동기인 주아, 현아, 여임은 연애 중이다. 
주아는 만찢남 같은 완벽한 남친이 있지만
늘 자기보다 일이 우선인 그에게 서운함을 느끼고,
현아는 오래 만난 남친과의 권태기로 달콤 말랑한 설레임 따위 개나 줘버렸고,
여임은 복잡한 집안 사정과 철없는 남친 때문에 속만 시끄럽다.
누가 20대의 사랑이 반짝반짝 아름답다고만 했는가!
상처받고 상처 주고, 서툴고 불안하기 짝이 없는…
하늘을 날게 하다가도 저 바닥 끝으로
내리 꽂아버리기도 하는 전쟁 같은 사랑. 
세 여자 주인공의 달콤 쌉싸름한 사랑 이야기가 시작된다!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=boHn0t/hyVkLL6FTJ/Q9JSPM6yIIsAUCgqEmjZz1&filename=th2,https://page.kakao.com/home?seriesId=56621460
오늘 뭐 먹지?,"쿠와요시 아사, 코하라 오미, 아사노 린, 타카나시 시즈에, 이모바타 샐리, 아오나 파세리, 카와카미 코마, 사카키 신, 지시마 카로, 야마노 링링, 미즈키 리요, 타카나시 미도리, 마루야마 이쿠라, 후쿠마루 야스코, 하나마루, 츠게 아야, 이노우에 신카이, 니시다 카나","쿠와요시 아사, 코하라 오미, 아사노 린, 타카나시 시즈에, 이모바타 샐리, 아오나 파세리, 카와카미 코마, 사카키 신, 지시마 카로, 야마노 링링, 미즈키 리요, 타카나시 미도리, 마루야마 이쿠라, 후쿠마루 야스코, 하나마루, 츠게 아야, 이노우에 신카이, 니시다 카나",드라마만화,"1인가구가 어느덧 30%에 육박한 현대사회
옛날엔 궁상맞다고 생각되던 혼자 하는 식사도
어느덧 당연하기 그지없는 세상 속에서
좀 더 특별하고 따듯한 이야기가 함께하는
즐거운 식사를 만끽해보세요~!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=bHp9sy/hyCvdtcsQG/r8DV6tqoKfYeKFc1xRVH80&filename=th2,https://page.kakao.com/home?seriesId=50731639
중천수월령,여법룡,박희진,"액션, 무협","자객들로부터 황녀를 지키지 못하고
죽음을 맞이한 호위무사 반수호!
 
알 수 없는 힘으로 2년의 시간을 거슬러 과거로 회귀하다!
 
""이번엔 꼭...!!!""
 
이번에야말로 반드시 황녀를 지키겠다고 다짐한 그는
강해지기 위해 봉인된 힘을 찾아 나선다.
 
과연 반수호는 힘을 손에 넣어
정체불명의 세력으로부터
황녀를 지킬 수 있을 것인가!?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=btCIvo/hy41H0WSo2/1yZOixkEWANlAOIbWkpwNK&filename=th2,https://page.kakao.com/home?seriesId=57161190
환생하여 의녀가 되다,JIANGWUWU,HUQI,"로맨스, 판타지","평생 한 사람만을 사랑해야 하는 줄만 알았던 소유이는 어느 날 갑자기 자신의 집을 찾아온 이모와 친척 동생에 의해 운명이 바뀌어버린다. 
어머니는 병으로 돌아가시고, 자신의 남편은 친척 동생에게 빼앗겨 버리고 마는데... 
다시 태어난듯 악몽에서 깬 지금... 그녀 앞에 나타난 신의(神醫) 맹희제.
그녀는 그의 제자가 되어 어머니를 지키고 과거에 자신을 해하려고 했던 이들에게 복수를 꿈꾼다. 
그리고 과거에는 없었던 또 하나의 운명이 그녀를 기다리고 있는데...",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=hdqo9/hyEdcsYnhZ/NT6yGyFjkrvveuLdpKm7Pk&filename=th2,https://page.kakao.com/home?seriesId=55229686
가장 평범한 이세계,초고리,초고리,로맨스,"평범하고 싶지만 결코 평범할 수 없는 超능력자 세계,
사연 있는 옆집 남자의 벽을 뚫다…?!

어릴 적 세계는 평범함이 싫었다.
늘 잘나가는 언니, 오빠에게 비교당하고 싶지 않아 소원을 빌었을 뿐인데…
갑자기 튀어나온 이 자식은 뭐고, 선물이라며 던져준 건 바로… “초능력?!”
허나 이 능력은 자신의 의사와는 다르게 제멋대로 '아무 때나' 튀어나오고
세계는 이로 인해 매번 곤란한 상황에 놓이게 된다.

내가 원한 건 이런“특별함”이 아니라고…!
다시 내“평범한”삶을 돌려줘!!

이따위 능력을 저주하며 살아가던 어느 날,
무심코(?) 부수고만 옆집 벽과 그로 인해 만나게 된 옆집 남자 '주원'.
그리고 다시 나타난 옛날의 그 망할 놈!!!
점점 더 평범한 일상과는 거리가 멀어지는데…
ⓒ 2020 초고리 / 대원씨아이",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=784Kw/hyQ9UMTlLq/RzbVXnVTZTLbZnft5Vsqw1&filename=th2,https://page.kakao.com/home?seriesId=56203743
식사하고 가세요!,"스튜디오 웨이브,인기영",스튜디오 웨이브,소년만화,"미각을 잃은 요리사 이림이 좌절에 빠진 와중 
가상현실게임인 [리얼]에서 오감을 체험하고 요리하면서 모험하고, 
현실에서도 요리사의 꿈에 다시 도전하는 성장기",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=cKiUaf/hzacc2ZdLv/bJPLUhxWQDvbyDhs1XOuvk&filename=th2,https://page.kakao.com/home?seriesId=56907739
폐월화 : 야수의 꽃,"오수진,조은담",오수진,로맨스,"웹소설 화제의 인기작 <폐월화>를 웹툰으로 만나다!


먹물로 그린 듯 검푸른 밤, 꽃 한 송이로 시작된 위험한 거래
조선판 『미녀와 야수』의 동화 같은 로맨스가 펼쳐진다!

세상 어디에도 없는 진귀한 붉은빛의 꽃, 폐월화(閉月花). 
얼마나 아름다운 꽃이기에 달조차 얼굴을 숨긴다는 이름이 붙었을까.
그 꽃을 지키는 저승사자라 불리는 야차 같은 사내, 이겸.
예기치 않게 찾아온 운명의 밤, 홀린 듯 고택으로 들어가 
폐월화를 꺾어버린 침입자에게 이겸은 무시무시한 처벌을 내린다.
  
“목숨을 살려주는 대신 네 아이를 취하겠다. 
꽃값은 그걸로 하지.”
  
어려서부터 어미가 없는 집의 살림을 꾸려온 처지인지라 
아비가 벌여놓은 일의 뒷수습은 언제나 그의 딸, 여리의 몫.
실수로 꽃 몇 송이 꺾었기로서니 목숨으로 갚으라고? 
여리는 그럴듯하게 선머슴의 모습으로 변복을 하고
아무도 찾지 않는 비밀스러운 고택으로 향하는데…….
  
“초면에 이런 말씀을 드리기 죄송하오나,
꽃값은 분납으로 드려도 될까요?”",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=c17gap/hyfOkvngNl/K42Nkj3Ci4u9mMT9Q8vJ31&filename=th2,https://page.kakao.com/home?seriesId=55675591
